,Exporter Name,Address,pincode,Taluk,Districtname,statename
7154,SANCHI BAGS,"T.C 26/1340 Latha Bhavan Secretariat Ward, opp. SP Granddays, Chenkalchoola Colony, Thycaud, Thiruvananthapuram, Kerala 695014, India",695014,Thiruvananthapuram,Thiruvananthapuram,KERALA
7155,SARA TEX INDIA,"38JM+FJH, Unnamed Road, LRG Layout, Iduvampalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU
7156,SARA TEX INDIA,"38JM+FJH, Unnamed Road, LRG Layout, Iduvampalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU
7157,SARA TEX INDIA,"38JM+FJH, Unnamed Road, LRG Layout, Iduvampalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tirupur,Coimbatore,TAMIL NADU
7158,SARA TEX INDIA,"38JM+FJH, Unnamed Road, LRG Layout, Iduvampalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU
7159,SARA TEX INDIA,"38JM+FJH, Unnamed Road, LRG Layout, Iduvampalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU
7160,SARA TEX INDIA,"38JM+FJH, Unnamed Road, LRG Layout, Iduvampalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU
7161,SHARON EXPORTS,"No. 10, Asiriyar St, MPM Street, Kakanji Colony, Perambur, Chennai, Tamil Nadu 600077, India",600077,Poonamallee,Tiruvallur,TAMIL NADU
7162,SHARON EXPORTS,"No. 10, Asiriyar St, MPM Street, Kakanji Colony, Perambur, Chennai, Tamil Nadu 600077, India",600077,Poonamallee,Tiruvallur,TAMIL NADU
7163,SHARON EXPORTS,"No. 10, Asiriyar St, MPM Street, Kakanji Colony, Perambur, Chennai, Tamil Nadu 600077, India",600077,Poonamallee,Tiruvallur,TAMIL NADU
7164,SHARON EXPORTS,"No. 10, Asiriyar St, MPM Street, Kakanji Colony, Perambur, Chennai, Tamil Nadu 600077, India",600077,Poonamallee,Tiruvallur,TAMIL NADU
7165,SHIVLA INTERNATIONAL,"34/1, Kamatchiamman Koil Street, Behind Old Bus Stand, Karuvam Palyam, Karuvam Palyam, KPN Colony, Valipalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU
7166,SHIVLA INTERNATIONAL,"34/1, Kamatchiamman Koil Street, Behind Old Bus Stand, Karuvam Palyam, Karuvam Palyam, KPN Colony, Valipalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU
7167,SHIVLA INTERNATIONAL,"34/1, Kamatchiamman Koil Street, Behind Old Bus Stand, Karuvam Palyam, Karuvam Palyam, KPN Colony, Valipalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tirupur,Coimbatore,TAMIL NADU
7168,SHIVLA INTERNATIONAL,"34/1, Kamatchiamman Koil Street, Behind Old Bus Stand, Karuvam Palyam, Karuvam Palyam, KPN Colony, Valipalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU
7169,SHIVLA INTERNATIONAL,"34/1, Kamatchiamman Koil Street, Behind Old Bus Stand, Karuvam Palyam, Karuvam Palyam, KPN Colony, Valipalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU
7170,SHIVLA INTERNATIONAL,"34/1, Kamatchiamman Koil Street, Behind Old Bus Stand, Karuvam Palyam, Karuvam Palyam, KPN Colony, Valipalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU
7171,SHREE KUMARAN ALLOYS,"V. Rajappan SF, 461, Telungu Palayam Rd, Ellappalayam, Tamil Nadu 641697, India",641697,Mettupalayam,Coimbatore,TAMIL NADU
7172,SHREE KUMARAN ALLOYS,"V. Rajappan SF, 461, Telungu Palayam Rd, Ellappalayam, Tamil Nadu 641697, India",641697,Avanashi,Coimbatore,TAMIL NADU
7173,SHREE KUMARAN ALLOYS,"V. Rajappan SF, 461, Telungu Palayam Rd, Ellappalayam, Tamil Nadu 641697, India",641697,Mettupalayam,Coimbatore,TAMIL NADU
7174,SHREE KUMARAN ALLOYS,"V. Rajappan SF, 461, Telungu Palayam Rd, Ellappalayam, Tamil Nadu 641697, India",641697,Avanashi,Coimbatore,TAMIL NADU
7175,SHREE KUMARAN ALLOYS,"V. Rajappan SF, 461, Telungu Palayam Rd, Ellappalayam, Tamil Nadu 641697, India",641697,Mettupalayam,Coimbatore,TAMIL NADU
7176,SHREE KUMARAN ALLOYS,"V. Rajappan SF, 461, Telungu Palayam Rd, Ellappalayam, Tamil Nadu 641697, India",641697,Avanashi,Coimbatore,TAMIL NADU
7177,SIGN GARMENTS,"38W8+5JQ, Unnamed Road, Hare Rama Hare Krishna Nagar, Periyandipalayam, Tiruppur, Andipalayam, Tamil Nadu 641687, India",641687,Tiruppur,Coimbatore,TAMIL NADU
7178,SIGN GARMENTS,"38W8+5JQ, Unnamed Road, Hare Rama Hare Krishna Nagar, Periyandipalayam, Tiruppur, Andipalayam, Tamil Nadu 641687, India",641687,Tiruppur,Coimbatore,TAMIL NADU
7179,SIGN GARMENTS,"38W8+5JQ, Unnamed Road, Hare Rama Hare Krishna Nagar, Periyandipalayam, Tiruppur, Andipalayam, Tamil Nadu 641687, India",641687,Tirupur,Coimbatore,TAMIL NADU
7180,SLEEK FIT EQUIPMENTS,"22, Vadavalli, MG Colony, Coimbatore, Tamil Nadu 641041, India",641041,Coimbatore North,Coimbatore,TAMIL NADU
7181,SLEEK FIT EQUIPMENTS,"22, Vadavalli, MG Colony, Coimbatore, Tamil Nadu 641041, India",641041,Coimbatore,Coimbatore,TAMIL NADU
7182,SOWPARNIKA THERMISTORS&HYBRIDS P.LTD.,"H6HF+QQW, Kolazhy, Thrissur, Kerala 680581, India",680581,Thrissur,Thrissur,KERALA
7183,SOWPARNIKA THERMISTORS&HYBRIDS P.LTD.,"H6HF+QQW, Kolazhy, Thrissur, Kerala 680581, India",680581,Thrissur,Thrissur,KERALA
7184,SOWPARNIKA THERMISTORS&HYBRIDS P.LTD.,"H6HF+QQW, Kolazhy, Thrissur, Kerala 680581, India",680581,Talappilly,Thrissur,KERALA
7185,SOWPARNIKA THERMISTORS&HYBRIDS P.LTD.,"H6HF+QQW, Kolazhy, Thrissur, Kerala 680581, India",680581,Thrissur,Thrissur,KERALA
7186,SOWPARNIKA THERMISTORS&HYBRIDS P.LTD.,"H6HF+QQW, Kolazhy, Thrissur, Kerala 680581, India",680581,Thrissur,Thrissur,KERALA
7187,SOWPARNIKA THERMISTORS&HYBRIDS P.LTD.,"H6HF+QQW, Kolazhy, Thrissur, Kerala 680581, India",680581,Thrissur,Thrissur,KERALA
7188,SOWPARNIKA THERMISTORS&HYBRIDS P.LTD.,"H6HF+QQW, Kolazhy, Thrissur, Kerala 680581, India",680581,,Thrissur,KERALA
7189,SOWPARNIKA THERMISTORS&HYBRIDS P.LTD.,"H6HF+QQW, Kolazhy, Thrissur, Kerala 680581, India",680581,,Thrissur,KERALA
7190,SQUBE TRADERS,"52, Rose Gardens Rd, Rose Gardens, Peringavu, Thrissur, Kerala 680008, India",680008,Thrissur,Thrissur,KERALA
7191,SQUBE TRADERS,"52, Rose Gardens Rd, Rose Gardens, Peringavu, Thrissur, Kerala 680008, India",680008,Thrissur,Thrissur,KERALA
7192,SREE AATHI ESWARAR TRADING CORPORATION,"No 68, V.O.C. Nagar, 3rd Street, Samundipuram Main Rd, MS Nagar, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU
7193,SREE AATHI ESWARAR TRADING CORPORATION,"No 68, V.O.C. Nagar, 3rd Street, Samundipuram Main Rd, MS Nagar, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU
7194,SREE AATHI ESWARAR TRADING CORPORATION,"No 68, V.O.C. Nagar, 3rd Street, Samundipuram Main Rd, MS Nagar, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU
7195,SREE AATHI ESWARAR TRADING CORPORATION,"No 68, V.O.C. Nagar, 3rd Street, Samundipuram Main Rd, MS Nagar, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU
7196,SREE AATHI ESWARAR TRADING CORPORATION,"No 68, V.O.C. Nagar, 3rd Street, Samundipuram Main Rd, MS Nagar, Tiruppur, Tamil Nadu 641603, India",641603,Tiruppur,Coimbatore,TAMIL NADU
7197,SRI SASTHA ENGINEERING,"27-A, Challandi Amman Nagar, Housing Unit West, Singanallur, Venkata Lakshmi Nagar, Chellandy Amman Nagar, Coimbatore, Tamil Nadu 641005, India",641005,Coimbatore South,Coimbatore,TAMIL NADU
7198,SRI SIVASAKTHI KNIT GARMENTS,"No-54, Padmini Garden, Pudur Rd, KNS Subramaniam Nagar, Knp Subramania Nagar, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU
7199,SRI SIVASAKTHI KNIT GARMENTS,"No-54, Padmini Garden, Pudur Rd, KNS Subramaniam Nagar, Knp Subramania Nagar, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU
7200,SRI SIVASAKTHI KNIT GARMENTS,"No-54, Padmini Garden, Pudur Rd, KNS Subramaniam Nagar, Knp Subramania Nagar, Tiruppur, Tamil Nadu 641604, India",641604,Tirupur,Coimbatore,TAMIL NADU
7201,SRI SIVASAKTHI KNIT GARMENTS,"No-54, Padmini Garden, Pudur Rd, KNS Subramaniam Nagar, Knp Subramania Nagar, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU
7202,SRI SIVASAKTHI KNIT GARMENTS,"No-54, Padmini Garden, Pudur Rd, KNS Subramaniam Nagar, Knp Subramania Nagar, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU
7203,SRI SIVASAKTHI KNIT GARMENTS,"No-54, Padmini Garden, Pudur Rd, KNS Subramaniam Nagar, Knp Subramania Nagar, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU
7204,SRI THIRUMAL EXPORTS,"# 368, 4, th cross, Vaiyapuri Nagar, Gandhi Puram, Karur, Tamil Nadu 2, India",682002,Kochi,Ernakulam,KERALA
7205,SRI THIRUMAL EXPORTS,"# 368, 4, th cross, Vaiyapuri Nagar, Gandhi Puram, Karur, Tamil Nadu 2, India",682002,Kochi,Ernakulam,KERALA
7206,SRI THIRUMAL EXPORTS,"# 368, 4, th cross, Vaiyapuri Nagar, Gandhi Puram, Karur, Tamil Nadu 2, India",682002,Kochi,Ernakulam,KERALA
7207,SRI THIRUMAL EXPORTS,"# 368, 4, th cross, Vaiyapuri Nagar, Gandhi Puram, Karur, Tamil Nadu 2, India",682002,Kochi,Ernakulam,KERALA
7208,SRI VARI IMPEX,"SF No:- 209/2, A.K. Bharathi Nagar, Karuppampalayam Rd, Appipalayam, Tamil Nadu 639003, India",639003,Karur,Karur,TAMIL NADU
7209,SRI VARI IMPEX,"SF No:- 209/2, A.K. Bharathi Nagar, Karuppampalayam Rd, Appipalayam, Tamil Nadu 639003, India",639003,Karur,Karur,TAMIL NADU
7210,SRI VARI IMPEX,"SF No:- 209/2, A.K. Bharathi Nagar, Karuppampalayam Rd, Appipalayam, Tamil Nadu 639003, India",639003,Karur,Karur,TAMIL NADU
7211,SRI VARI IMPEX,"SF No:- 209/2, A.K. Bharathi Nagar, Karuppampalayam Rd, Appipalayam, Tamil Nadu 639003, India",639003,Karur,Karur,TAMIL NADU
7212,SRI VARI IMPEX,"SF No:- 209/2, A.K. Bharathi Nagar, Karuppampalayam Rd, Appipalayam, Tamil Nadu 639003, India",639003,Karur,Karur,TAMIL NADU
7213,SRI VARI IMPEX,"SF No:- 209/2, A.K. Bharathi Nagar, Karuppampalayam Rd, Appipalayam, Tamil Nadu 639003, India",639003,Karur,Karur,TAMIL NADU
7214,SRI VARI IMPEX,"SF No:- 209/2, A.K. Bharathi Nagar, Karuppampalayam Rd, Appipalayam, Tamil Nadu 639003, India",639003,Karur,Karur,TAMIL NADU
7215,SRI VRINTHA TRADERS,"BASMATHI COMPLEX, 164, Siddhapudur, Balasundaram Layout, Balaji Nagar, Coimbatore, Tamil Nadu 641044, India",641044,Coimbatore South,Coimbatore,TAMIL NADU
7216,ST.THOMAS ENGINEERING WORKS,"Opp.South Indian Bank, St.John's Dayara Complex, SH 1, Chingavanam, Kottayam, Chingavanam, Kerala 686531, India",686531,Changanacherry,Kottayam,KERALA
7217,STERLING APPARELS,"44FR+WCX, Balaji Nagar, Tirmullaivayal, Chennai, Tamil Nadu 600062, India",600062,Poonamallee,Tiruvallur,TAMIL NADU
7218,STERLING APPARELS,"44FR+WCX, Balaji Nagar, Tirmullaivayal, Chennai, Tamil Nadu 600062, India",600062,Poonamallee,Tiruvallur,TAMIL NADU
7219,STERLING APPARELS,"44FR+WCX, Balaji Nagar, Tirmullaivayal, Chennai, Tamil Nadu 600062, India",600062,Poonamallee,Tiruvallur,TAMIL NADU
7220,STERLING APPARELS,"44FR+WCX, Balaji Nagar, Tirmullaivayal, Chennai, Tamil Nadu 600062, India",600062,Poonamallee,Tiruvallur,TAMIL NADU
7221,STERLING APPARELS,"44FR+WCX, Balaji Nagar, Tirmullaivayal, Chennai, Tamil Nadu 600062, India",600062,Poonamallee,Tiruvallur,TAMIL NADU
7222,STERLING APPARELS,"44FR+WCX, Balaji Nagar, Tirmullaivayal, Chennai, Tamil Nadu 600062, India",600062,Avadi,Tiruvallur,TAMIL NADU
7223,SUPER METAL SALES,"3/188/3,Thirunelveli Main Road.Opp:Collectorate Office, Periyanayagapuram, Thoothukudi, Tamil Nadu 628101, India",628101,Tuticorin,Tuticorin,TAMIL NADU
7224,SUPER METAL SALES,"3/188/3,Thirunelveli Main Road.Opp:Collectorate Office, Periyanayagapuram, Thoothukudi, Tamil Nadu 628101, India",628101,Tuticorin,Tuticorin,TAMIL NADU
7225,SUPER METAL SALES,"3/188/3,Thirunelveli Main Road.Opp:Collectorate Office, Periyanayagapuram, Thoothukudi, Tamil Nadu 628101, India",628101,Thoothukkudi,Tuticorin,TAMIL NADU
7226,SUPER MIDDLE EAST MARKETING P.LTD.,"1, Civil Lines Rd, Kalyan Nagar, ayyandhol, Thrissur, Kerala 680003, India",680003,Thrissur,Thrissur,KERALA
7227,SUPER MIDDLE EAST MARKETING P.LTD.,"1, Civil Lines Rd, Kalyan Nagar, ayyandhol, Thrissur, Kerala 680003, India",680003,Thrissur,Thrissur,KERALA
7228,T.R.GLOBAL EXPORTS,"94, Door No. 5, 1st Main Rd, Lazar Nagar, Avadi, Tamil Nadu 600071, India",600071,Poonamallee,Tiruvallur,TAMIL NADU
7229,T.R.GLOBAL EXPORTS,"94, Door No. 5, 1st Main Rd, Lazar Nagar, Avadi, Tamil Nadu 600071, India",600071,Poonamallee,Tiruvallur,TAMIL NADU
7230,TARUN CREATION,"1/74B,Ground Floor, Nochipalayam, Veerapandi, Tiruppur, Tamil Nadu 641605, India",641605,Kangayam,Erode,TAMIL NADU
7231,TARUN CREATION,"1/74B,Ground Floor, Nochipalayam, Veerapandi, Tiruppur, Tamil Nadu 641605, India",641605,Palladam,Erode,TAMIL NADU
7232,TARUN CREATION,"1/74B,Ground Floor, Nochipalayam, Veerapandi, Tiruppur, Tamil Nadu 641605, India",641605,Tirupur,Erode,TAMIL NADU
7233,TARUN CREATION,"1/74B,Ground Floor, Nochipalayam, Veerapandi, Tiruppur, Tamil Nadu 641605, India",641605,Tiruppur,Coimbatore,TAMIL NADU
7234,TECHNO SPORTSWEAR P.LTD.,"SF102A, Leeds Compound, Kasipalayam Main Road, PO, Nallur, Tiruppur, Tamil Nadu 641606, India",641606,Tiruppur,Coimbatore,TAMIL NADU
7235,TECHNO SPORTSWEAR P.LTD.,"SF102A, Leeds Compound, Kasipalayam Main Road, PO, Nallur, Tiruppur, Tamil Nadu 641606, India",641606,Tirupur,Coimbatore,TAMIL NADU
7236,TECHNO SPORTSWEAR P.LTD.,"SF102A, Leeds Compound, Kasipalayam Main Road, PO, Nallur, Tiruppur, Tamil Nadu 641606, India",641606,Tirupur,Coimbatore,TAMIL NADU
7237,TECHNO SPORTSWEAR P.LTD.,"SF102A, Leeds Compound, Kasipalayam Main Road, PO, Nallur, Tiruppur, Tamil Nadu 641606, India",641606,Tirupur,Coimbatore,TAMIL NADU
7238,TECHNO SPORTSWEAR P.LTD.,"SF102A, Leeds Compound, Kasipalayam Main Road, PO, Nallur, Tiruppur, Tamil Nadu 641606, India",641606,Tiruppur,Coimbatore,TAMIL NADU
7239,TECHNO SPORTSWEAR P.LTD.,"SF102A, Leeds Compound, Kasipalayam Main Road, PO, Nallur, Tiruppur, Tamil Nadu 641606, India",641606,Tiruppur,Coimbatore,TAMIL NADU
7240,TECHNO SPORTSWEAR P.LTD.,"SF102A, Leeds Compound, Kasipalayam Main Road, PO, Nallur, Tiruppur, Tamil Nadu 641606, India",641606,Tiruppur,Coimbatore,TAMIL NADU
7241,TECWA GROUP,"15/58, Desom, Aluva, Kerala 683102, India",683102,Aluva,Ernakulam,KERALA
7242,TECWA GROUP,"15/58, Desom, Aluva, Kerala 683102, India",683102,Aluva,Ernakulam,KERALA
7243,TENNY JOSE LTD.,"Avenue Tower, Bishop Alapatt Rd, opposite Marthoma Church, East Fort, Keerankulangara, Thrissur, Kerala 680005, India",680005,,Thrissur,KERALA
7244,TENNY JOSE LTD.,"Avenue Tower, Bishop Alapatt Rd, opposite Marthoma Church, East Fort, Keerankulangara, Thrissur, Kerala 680005, India",680005,Thrissur,Thrissur,KERALA
7245,TETRA KNITS,"D NO.2/858-19, MALAYAMPALAYAM, GANAPATHIPALAYAM POST PALLADAM TK PALLADAM, TK, Tiruppur, Tamil Nadu 641605, India",641605,Kangayam,Erode,TAMIL NADU
7246,TETRA KNITS,"D NO.2/858-19, MALAYAMPALAYAM, GANAPATHIPALAYAM POST PALLADAM TK PALLADAM, TK, Tiruppur, Tamil Nadu 641605, India",641605,Palladam,Erode,TAMIL NADU
7247,TETRA KNITS,"D NO.2/858-19, MALAYAMPALAYAM, GANAPATHIPALAYAM POST PALLADAM TK PALLADAM, TK, Tiruppur, Tamil Nadu 641605, India",641605,Tirupur,Erode,TAMIL NADU
7248,TETRA KNITS,"D NO.2/858-19, MALAYAMPALAYAM, GANAPATHIPALAYAM POST PALLADAM TK PALLADAM, TK, Tiruppur, Tamil Nadu 641605, India",641605,Tiruppur,Coimbatore,TAMIL NADU
7249,TEXFAB KNITWEAR,"17A, 16, 4th St, Erukadu, Karuvampalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU
7250,TEXFAB KNITWEAR,"17A, 16, 4th St, Erukadu, Karuvampalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU
7251,TEXFAB KNITWEAR,"17A, 16, 4th St, Erukadu, Karuvampalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tirupur,Coimbatore,TAMIL NADU
7252,TEXFAB KNITWEAR,"17A, 16, 4th St, Erukadu, Karuvampalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU
7253,TEXFAB KNITWEAR,"17A, 16, 4th St, Erukadu, Karuvampalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU
7254,TEXFAB KNITWEAR,"17A, 16, 4th St, Erukadu, Karuvampalayam, Tiruppur, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU
7255,THEYYAMPATTIL FURNITURE,"Bypass, Thondayad, Kozhikode, Kerala 673008, India",673008,Kozhikode,Kozhikode,KERALA
7256,THEYYAMPATTIL FURNITURE,"Bypass, Thondayad, Kozhikode, Kerala 673008, India",673008,Kozhikode,Kozhikode,KERALA
7257,THEYYAMPATTIL FURNITURE,"Bypass, Thondayad, Kozhikode, Kerala 673008, India",673008,Kozhikode,Kozhikode,KERALA
7258,THEYYAMPATTIL FURNITURE,"Bypass, Thondayad, Kozhikode, Kerala 673008, India",673008,Kozhikode,Kozhikode,KERALA
7259,THEYYAMPATTIL FURNITURE,"Bypass, Thondayad, Kozhikode, Kerala 673008, India",673008,Kozhikode,Kozhikode,KERALA
7260,THEYYAMPATTIL FURNITURE,"Bypass, Thondayad, Kozhikode, Kerala 673008, India",673008,Kozhikode,Kozhikode,KERALA
7261,THEYYAMPATTIL FURNITURE,"Bypass, Thondayad, Kozhikode, Kerala 673008, India",673008,Kozhikode,Kozhikode,KERALA
7262,THEYYAMPATTIL FURNITURE,"Bypass, Thondayad, Kozhikode, Kerala 673008, India",673008,Kozhikode,Kozhikode,KERALA
7263,THEYYAMPATTIL FURNITURE,"Bypass, Thondayad, Kozhikode, Kerala 673008, India",673008,Kozhikode,Kozhikode,KERALA
7264,THOMSON IMPEX,"Nediyuzhathil Tower, 1333 A, 40, Cannon Shed Rd, Shenoys, Kochi, Kerala 682011, India",682011,Ernakulam,Ernakulam,KERALA
7265,THRILOKA EXPORTS,"XV/1056, Mylavila, Kerala 691302, India",691302,Kollam,Kollam,KERALA
7266,THRILOKA EXPORTS,"XV/1056, Mylavila, Kerala 691302, India",691302,Kollam,Kollam,KERALA
7267,THRILOKA EXPORTS,"XV/1056, Mylavila, Kerala 691302, India",691302,Kollam,Kollam,KERALA
7268,THRILOKA EXPORTS,"XV/1056, Mylavila, Kerala 691302, India",691302,Kollam,Kollam,KERALA
7269,TPJ RUBBER INDUSTRIES,"Industrial Development Plot, PO, Poovanthuruthu, Kottayam, Kerala 686012, India",686012,Kottayam,Kottayam,KERALA
7270,TPJ RUBBER INDUSTRIES,"Industrial Development Plot, PO, Poovanthuruthu, Kottayam, Kerala 686012, India",686012,Kottayam,Kottayam,KERALA
7271,TPJ RUBBER INDUSTRIES,"Industrial Development Plot, PO, Poovanthuruthu, Kottayam, Kerala 686012, India",686012,Kottayam,Kottayam,KERALA
7272,UNITED AGRO FOODS,"113/3, Mathapur Road, Kaniyur, Tamil Nadu 641659, India",641659,Mettupalayam,Coimbatore,TAMIL NADU
7273,UNITED AGRO FOODS,"113/3, Mathapur Road, Kaniyur, Tamil Nadu 641659, India",641659,Palladam,Coimbatore,TAMIL NADU
7274,UNITED AGRO FOODS,"113/3, Mathapur Road, Kaniyur, Tamil Nadu 641659, India",641659,Palladam,Coimbatore,TAMIL NADU
7275,UNITED AGRO FOODS,"113/3, Mathapur Road, Kaniyur, Tamil Nadu 641659, India",641659,Palladam,Coimbatore,TAMIL NADU
7276,UNITED AGRO FOODS,"113/3, Mathapur Road, Kaniyur, Tamil Nadu 641659, India",641659,Avanashi,Coimbatore,TAMIL NADU
7277,UNITED AGRO FOODS,"113/3, Mathapur Road, Kaniyur, Tamil Nadu 641659, India",641659,Mettupalayam,Coimbatore,TAMIL NADU
7278,UNITED AGRO FOODS,"113/3, Mathapur Road, Kaniyur, Tamil Nadu 641659, India",641659,Palladam,Coimbatore,TAMIL NADU
7279,UNITED AGRO FOODS,"113/3, Mathapur Road, Kaniyur, Tamil Nadu 641659, India",641659,Mettupalayam,Coimbatore,TAMIL NADU
7280,UNITY APPARELS,"X3XP+P8V, Kerala 676503, India",676503,Tirur,Malappuram,KERALA
7281,UNITY APPARELS,"X3XP+P8V, Kerala 676503, India",676503,Tirur,Malappuram,KERALA
7282,UNITY APPARELS,"X3XP+P8V, Kerala 676503, India",676503,Tirur,Malappuram,KERALA
7283,UNITY APPARELS,"X3XP+P8V, Kerala 676503, India",676503,Tirur,Malappuram,KERALA
7284,UNITY APPARELS,"X3XP+P8V, Kerala 676503, India",676503,Tirur,Malappuram,KERALA
7285,UNITY APPARELS,"X3XP+P8V, Kerala 676503, India",676503,Tirur,Malappuram,KERALA
7286,UNITY APPARELS,"X3XP+P8V, Kerala 676503, India",676503,Tirur,Malappuram,KERALA
7287,UNITY APPARELS,"X3XP+P8V, Kerala 676503, India",676503,Tirurangadi,Malappuram,KERALA
7288,VALOOKKARAN MODERN RICE MILL,"5CVJ+3GV, Ezhattumugham, Kerala 683574, India",683574,Aluva,Ernakulam,KERALA
7289,VALOOKKARAN MODERN RICE MILL,"5CVJ+3GV, Ezhattumugham, Kerala 683574, India",683574,Aluva,Ernakulam,KERALA
7290,VALOOKKARAN MODERN RICE MILL,"5CVJ+3GV, Ezhattumugham, Kerala 683574, India",683574,Aluva,Ernakulam,KERALA
7291,VALOOKKARAN MODERN RICE MILL,"5CVJ+3GV, Ezhattumugham, Kerala 683574, India",683574,Aluva,Ernakulam,KERALA
7292,VALOOKKARAN MODERN RICE MILL,"5CVJ+3GV, Ezhattumugham, Kerala 683574, India",683574,Aluva,Ernakulam,KERALA
7293,VALOOKKARAN MODERN RICE MILL,"5CVJ+3GV, Ezhattumugham, Kerala 683574, India",683574,Aluva,Ernakulam,KERALA
7294,VALOOKKARAN MODERN RICE MILL,"5CVJ+3GV, Ezhattumugham, Kerala 683574, India",683574,Aluva,Ernakulam,KERALA
7295,VELAVA GARMENTS,"5/6/1, Gothandaramar Temple St, Thoppupatti, Rajapalayam, Tamil Nadu 626132, India",626132,Srivilliputhur,Virudhunagar,TAMIL NADU
7296,VELAVA GARMENTS,"5/6/1, Gothandaramar Temple St, Thoppupatti, Rajapalayam, Tamil Nadu 626132, India",626132,Srivilliputhur,Virudhunagar,TAMIL NADU
7297,VIGOSUTHA,"12, KPN Colony Main Road, Union Mill Rd, KPN Colony, Valipalayam, Tiruppur, Tamil Nadu 641602, India",641602,Tiruppur,Coimbatore,TAMIL NADU
7298,VIGOSUTHA,"12, KPN Colony Main Road, Union Mill Rd, KPN Colony, Valipalayam, Tiruppur, Tamil Nadu 641602, India",641602,Tiruppur,Coimbatore,TAMIL NADU
7299,VIGOSUTHA,"12, KPN Colony Main Road, Union Mill Rd, KPN Colony, Valipalayam, Tiruppur, Tamil Nadu 641602, India",641602,Tiruppur,Coimbatore,TAMIL NADU
7300,VIGOSUTHA,"12, KPN Colony Main Road, Union Mill Rd, KPN Colony, Valipalayam, Tiruppur, Tamil Nadu 641602, India",641602,Tiruppur,Coimbatore,TAMIL NADU
7301,VXL RING TRAVELLES P.LTD.,"22, SIDCO Private Industrial Estate, Kurichi, Coimbatore, Tamil Nadu 641021, India",641021,Coimbatore South,Coimbatore,TAMIL NADU
7302,VXL RING TRAVELLES P.LTD.,"22, SIDCO Private Industrial Estate, Kurichi, Coimbatore, Tamil Nadu 641021, India",641021,Coimbatore South,Coimbatore,TAMIL NADU
7303,VYTTAL AQUA SYSTEM,"Calicut Rd, Thurakkal, Manjeri, Kerala 676517, India",676517,Ernad,Malappuram,KERALA
7304,VYTTAL AQUA SYSTEM,"Calicut Rd, Thurakkal, Manjeri, Kerala 676517, India",676517,Ernad,Malappuram,KERALA
7305,VYTTAL AQUA SYSTEM,"Calicut Rd, Thurakkal, Manjeri, Kerala 676517, India",676517,Ernad,Malappuram,KERALA
7306,WISEMAN TECHNOLOGY,"19, 6/4, 4th St, Poompugar Nagar, Murugan Nagar, Saravanampatti, Coimbatore, Tamil Nadu 641035, India",641035,Coimbatore North,Coimbatore,TAMIL NADU
7307,WISEMAN TECHNOLOGY,"19, 6/4, 4th St, Poompugar Nagar, Murugan Nagar, Saravanampatti, Coimbatore, Tamil Nadu 641035, India",641035,Coimbatore South,Coimbatore,TAMIL NADU
